datetime,temperature_c,precipitation_mm,rain_mm,weathercode,humidity_pct,hour,date_str,is_raining,rain_demand_multiplier
2022-01-01 00:00:00,18.2,0.0,0.0,0,69,0,2022-01-01,0,1.0
2022-01-01 01:00:00,17.5,0.0,0.0,0,72,1,2022-01-01,0,1.0
2022-01-01 02:00:00,16.2,0.0,0.0,0,79,2,2022-01-01,0,1.0
2022-01-01 03:00:00,15.4,0.0,0.0,2,86,3,2022-01-01,0,1.0
2022-01-01 04:00:00,15.4,0.0,0.0,3,88,4,2022-01-01,0,1.0
2022-01-01 05:00:00,15.0,0.0,0.0,0,90,5,2022-01-01,0,1.0
2022-01-01 06:00:00,14.2,0.0,0.0,2,93,6,2022-01-01,0,1.0
2022-01-01 07:00:00,14.6,0.0,0.0,1,94,7,2022-01-01,0,1.0
2022-01-01 08:00:00,17.5,0.0,0.0,1,84,8,2022-01-01,0,1.0
2022-01-01 09:00:00,20.4,0.0,0.0,2,73,9,2022-01-01,0,1.0
2022-01-01 10:00:00,23.0,0.0,0.0,0,64,10,2022-01-01,0,1.0
2022-01-01 11:00:00,25.1,0.0,0.0,0,55,11,2022-01-01,0,1.0
2022-01-01 12:00:00,26.4,0.0,0.0,1,50,12,2022-01-01,0,1.0
2022-01-01 13:00:00,27.0,0.0,0.0,1,46,13,2022-01-01,0,1.0
2022-01-01 14:00:00,27.4,0.0,0.0,0,43,14,2022-01-01,0,1.0
2022-01-01 15:00:00,27.4,0.0,0.0,0,41,15,2022-01-01,0,1.0
2022-01-01 16:00:00,27.0,0.0,0.0,0,42,16,2022-01-01,0,1.0
2022-01-01 17:00:00,25.4,0.0,0.0,0,52,17,2022-01-01,0,1.0
2022-01-01 18:00:00,22.0,0.0,0.0,1,64,18,2022-01-01,0,1.0
2022-01-01 19:00:00,21.6,0.0,0.0,1,65,19,2022-01-01,0,1.0
2022-01-01 20:00:00,20.5,0.0,0.0,3,71,20,2022-01-01,0,1.0
2022-01-01 21:00:00,21.0,0.0,0.0,2,71,21,2022-01-01,0,1.0
2022-01-01 22:00:00,20.4,0.0,0.0,0,73,22,2022-01-01,0,1.0
2022-01-01 23:00:00,21.1,0.0,0.0,0,68,23,2022-01-01,0,1.0
2022-01-02 00:00:00,20.3,0.0,0.0,0,71,0,2022-01-02,0,1.0
2022-01-02 01:00:00,17.4,0.0,0.0,1,86,1,2022-01-02,0,1.0
2022-01-02 02:00:00,18.4,0.0,0.0,1,79,2,2022-01-02,0,1.0
2022-01-02 03:00:00,18.4,0.0,0.0,0,80,3,2022-01-02,0,1.0
2022-01-02 04:00:00,17.4,0.0,0.0,0,86,4,2022-01-02,0,1.0
2022-01-02 05:00:00,16.1,0.0,0.0,0,94,5,2022-01-02,0,1.0
2022-01-02 06:00:00,16.6,0.0,0.0,0,93,6,2022-01-02,0,1.0
2022-01-02 07:00:00,16.5,0.0,0.0,0,94,7,2022-01-02,0,1.0
2022-01-02 08:00:00,18.9,0.0,0.0,0,85,8,2022-01-02,0,1.0
2022-01-02 09:00:00,21.5,0.0,0.0,0,73,9,2022-01-02,0,1.0
2022-01-02 10:00:00,24.0,0.1,0.1,51,61,10,2022-01-02,0,1.0
2022-01-02 11:00:00,25.4,0.2,0.2,51,54,11,2022-01-02,0,1.0
2022-01-02 12:00:00,26.3,0.1,0.1,51,50,12,2022-01-02,0,1.0
2022-01-02 13:00:00,26.8,0.0,0.0,1,47,13,2022-01-02,0,1.0
2022-01-02 14:00:00,27.1,0.0,0.0,1,45,14,2022-01-02,0,1.0
2022-01-02 15:00:00,27.0,0.0,0.0,1,45,15,2022-01-02,0,1.0
2022-01-02 16:00:00,26.6,0.0,0.0,0,46,16,2022-01-02,0,1.0
2022-01-02 17:00:00,25.3,0.0,0.0,0,59,17,2022-01-02,0,1.0
2022-01-02 18:00:00,23.0,0.0,0.0,1,60,18,2022-01-02,0,1.0
2022-01-02 19:00:00,22.1,0.0,0.0,1,62,19,2022-01-02,0,1.0
2022-01-02 20:00:00,21.1,0.0,0.0,1,67,20,2022-01-02,0,1.0
2022-01-02 21:00:00,21.9,0.0,0.0,0,64,21,2022-01-02,0,1.0
2022-01-02 22:00:00,21.6,0.0,0.0,0,64,22,2022-01-02,0,1.0
2022-01-02 23:00:00,20.5,0.0,0.0,1,70,23,2022-01-02,0,1.0
2022-01-03 00:00:00,18.5,0.0,0.0,1,81,0,2022-01-03,0,1.0
2022-01-03 01:00:00,19.2,0.0,0.0,0,77,1,2022-01-03,0,1.0
2022-01-03 02:00:00,19.0,0.0,0.0,0,78,2,2022-01-03,0,1.0
2022-01-03 03:00:00,17.4,0.0,0.0,0,86,3,2022-01-03,0,1.0
2022-01-03 04:00:00,16.2,0.0,0.0,0,91,4,2022-01-03,0,1.0
2022-01-03 05:00:00,16.3,0.0,0.0,0,90,5,2022-01-03,0,1.0
2022-01-03 06:00:00,16.3,0.0,0.0,0,89,6,2022-01-03,0,1.0
2022-01-03 07:00:00,16.4,0.0,0.0,0,88,7,2022-01-03,0,1.0
2022-01-03 08:00:00,18.9,0.0,0.0,0,78,8,2022-01-03,0,1.0
2022-01-03 09:00:00,21.6,0.0,0.0,0,67,9,2022-01-03,0,1.0
2022-01-03 10:00:00,24.0,0.0,0.0,0,57,10,2022-01-03,0,1.0
2022-01-03 11:00:00,25.6,0.0,0.0,0,51,11,2022-01-03,0,1.0
2022-01-03 12:00:00,26.8,0.0,0.0,2,46,12,2022-01-03,0,1.0
2022-01-03 13:00:00,27.5,0.0,0.0,1,43,13,2022-01-03,0,1.0
2022-01-03 14:00:00,28.0,0.0,0.0,2,39,14,2022-01-03,0,1.0
2022-01-03 15:00:00,27.9,0.0,0.0,3,39,15,2022-01-03,0,1.0
2022-01-03 16:00:00,27.4,0.0,0.0,3,40,16,2022-01-03,0,1.0
2022-01-03 17:00:00,25.9,0.0,0.0,3,46,17,2022-01-03,0,1.0
2022-01-03 18:00:00,23.5,0.0,0.0,3,53,18,2022-01-03,0,1.0
2022-01-03 19:00:00,23.2,0.0,0.0,3,54,19,2022-01-03,0,1.0
2022-01-03 20:00:00,22.5,0.0,0.0,3,57,20,2022-01-03,0,1.0
2022-01-03 21:00:00,22.0,0.0,0.0,3,59,21,2022-01-03,0,1.0
2022-01-03 22:00:00,19.4,0.0,0.0,3,73,22,2022-01-03,0,1.0
2022-01-03 23:00:00,18.0,0.0,0.0,3,80,23,2022-01-03,0,1.0
2022-01-04 00:00:00,17.1,0.0,0.0,3,87,0,2022-01-04,0,1.0
2022-01-04 01:00:00,18.5,0.0,0.0,3,78,1,2022-01-04,0,1.0
2022-01-04 02:00:00,18.4,0.0,0.0,0,77,2,2022-01-04,0,1.0
2022-01-04 03:00:00,18.6,0.0,0.0,0,74,3,2022-01-04,0,1.0
2022-01-04 04:00:00,18.1,0.0,0.0,2,76,4,2022-01-04,0,1.0
2022-01-04 05:00:00,17.5,0.0,0.0,0,83,5,2022-01-04,0,1.0
2022-01-04 06:00:00,17.2,0.0,0.0,0,84,6,2022-01-04,0,1.0
2022-01-04 07:00:00,16.9,0.0,0.0,0,86,7,2022-01-04,0,1.0
2022-01-04 08:00:00,18.1,0.0,0.0,0,82,8,2022-01-04,0,1.0
2022-01-04 09:00:00,20.9,0.0,0.0,0,71,9,2022-01-04,0,1.0
2022-01-04 10:00:00,23.6,0.0,0.0,0,59,10,2022-01-04,0,1.0
2022-01-04 11:00:00,25.8,0.0,0.0,0,48,11,2022-01-04,0,1.0
2022-01-04 12:00:00,27.0,0.0,0.0,0,41,12,2022-01-04,0,1.0
2022-01-04 13:00:00,27.5,0.0,0.0,0,39,13,2022-01-04,0,1.0
2022-01-04 14:00:00,27.8,0.0,0.0,0,38,14,2022-01-04,0,1.0
2022-01-04 15:00:00,27.9,0.0,0.0,0,37,15,2022-01-04,0,1.0
2022-01-04 16:00:00,27.4,0.0,0.0,0,37,16,2022-01-04,0,1.0
2022-01-04 17:00:00,26.0,0.0,0.0,0,42,17,2022-01-04,0,1.0
2022-01-04 18:00:00,23.0,0.0,0.0,0,50,18,2022-01-04,0,1.0
2022-01-04 19:00:00,22.0,0.0,0.0,0,53,19,2022-01-04,0,1.0
2022-01-04 20:00:00,21.1,0.0,0.0,0,55,20,2022-01-04,0,1.0
2022-01-04 21:00:00,20.5,0.0,0.0,0,56,21,2022-01-04,0,1.0
2022-01-04 22:00:00,19.8,0.0,0.0,0,57,22,2022-01-04,0,1.0
2022-01-04 23:00:00,20.5,0.0,0.0,0,55,23,2022-01-04,0,1.0
2022-01-05 00:00:00,17.6,0.0,0.0,2,69,0,2022-01-05,0,1.0
2022-01-05 01:00:00,16.8,0.0,0.0,2,75,1,2022-01-05,0,1.0
2022-01-05 02:00:00,16.6,0.0,0.0,2,76,2,2022-01-05,0,1.0
2022-01-05 03:00:00,16.1,0.0,0.0,1,79,3,2022-01-05,0,1.0
2022-01-05 04:00:00,16.8,0.0,0.0,3,76,4,2022-01-05,0,1.0
2022-01-05 05:00:00,16.8,0.0,0.0,1,77,5,2022-01-05,0,1.0
2022-01-05 06:00:00,15.6,0.0,0.0,0,82,6,2022-01-05,0,1.0
2022-01-05 07:00:00,15.0,0.0,0.0,0,87,7,2022-01-05,0,1.0
2022-01-05 08:00:00,18.2,0.0,0.0,1,76,8,2022-01-05,0,1.0
2022-01-05 09:00:00,21.6,0.0,0.0,1,61,9,2022-01-05,0,1.0
2022-01-05 10:00:00,24.3,0.0,0.0,0,52,10,2022-01-05,0,1.0
2022-01-05 11:00:00,26.1,0.0,0.0,0,43,11,2022-01-05,0,1.0
2022-01-05 12:00:00,26.9,0.0,0.0,0,40,12,2022-01-05,0,1.0
2022-01-05 13:00:00,27.4,0.0,0.0,0,39,13,2022-01-05,0,1.0
2022-01-05 14:00:00,27.6,0.0,0.0,0,39,14,2022-01-05,0,1.0
2022-01-05 15:00:00,27.6,0.0,0.0,0,38,15,2022-01-05,0,1.0
2022-01-05 16:00:00,27.1,0.0,0.0,0,38,16,2022-01-05,0,1.0
2022-01-05 17:00:00,25.8,0.0,0.0,0,46,17,2022-01-05,0,1.0
2022-01-05 18:00:00,22.1,0.0,0.0,0,60,18,2022-01-05,0,1.0
2022-01-05 19:00:00,21.6,0.0,0.0,0,61,19,2022-01-05,0,1.0
2022-01-05 20:00:00,21.4,0.0,0.0,0,59,20,2022-01-05,0,1.0
2022-01-05 21:00:00,19.2,0.0,0.0,0,68,21,2022-01-05,0,1.0
2022-01-05 22:00:00,18.9,0.0,0.0,0,76,22,2022-01-05,0,1.0
2022-01-05 23:00:00,18.1,0.0,0.0,0,81,23,2022-01-05,0,1.0
2022-01-06 00:00:00,17.1,0.0,0.0,0,88,0,2022-01-06,0,1.0
2022-01-06 01:00:00,16.5,0.0,0.0,0,93,1,2022-01-06,0,1.0
2022-01-06 02:00:00,16.4,0.0,0.0,0,93,2,2022-01-06,0,1.0
2022-01-06 03:00:00,15.8,0.0,0.0,1,95,3,2022-01-06,0,1.0
2022-01-06 04:00:00,16.2,0.0,0.0,2,92,4,2022-01-06,0,1.0
2022-01-06 05:00:00,16.1,0.0,0.0,1,93,5,2022-01-06,0,1.0
2022-01-06 06:00:00,15.9,0.0,0.0,1,97,6,2022-01-06,0,1.0
2022-01-06 07:00:00,15.3,0.0,0.0,3,100,7,2022-01-06,0,1.0
2022-01-06 08:00:00,17.0,0.0,0.0,2,93,8,2022-01-06,0,1.0
2022-01-06 09:00:00,19.8,0.0,0.0,0,83,9,2022-01-06,0,1.0
2022-01-06 10:00:00,23.0,0.0,0.0,0,70,10,2022-01-06,0,1.0
2022-01-06 11:00:00,25.5,0.0,0.0,0,53,11,2022-01-06,0,1.0
2022-01-06 12:00:00,27.1,0.0,0.0,0,43,12,2022-01-06,0,1.0
2022-01-06 13:00:00,27.8,0.0,0.0,0,39,13,2022-01-06,0,1.0
2022-01-06 14:00:00,27.9,0.0,0.0,0,37,14,2022-01-06,0,1.0
2022-01-06 15:00:00,27.8,0.0,0.0,1,37,15,2022-01-06,0,1.0
2022-01-06 16:00:00,27.2,0.0,0.0,3,37,16,2022-01-06,0,1.0
2022-01-06 17:00:00,25.7,0.0,0.0,3,44,17,2022-01-06,0,1.0
2022-01-06 18:00:00,23.1,0.0,0.0,0,53,18,2022-01-06,0,1.0
2022-01-06 19:00:00,21.5,0.0,0.0,1,61,19,2022-01-06,0,1.0
2022-01-06 20:00:00,20.4,0.0,0.0,0,68,20,2022-01-06,0,1.0
2022-01-06 21:00:00,19.0,0.0,0.0,0,80,21,2022-01-06,0,1.0
2022-01-06 22:00:00,18.2,0.0,0.0,0,88,22,2022-01-06,0,1.0
2022-01-06 23:00:00,17.2,0.0,0.0,0,93,23,2022-01-06,0,1.0
2022-01-07 00:00:00,17.2,0.0,0.0,0,93,0,2022-01-07,0,1.0
2022-01-07 01:00:00,16.5,0.0,0.0,0,95,1,2022-01-07,0,1.0
2022-01-07 02:00:00,17.5,0.0,0.0,0,91,2,2022-01-07,0,1.0
2022-01-07 03:00:00,15.9,0.0,0.0,0,98,3,2022-01-07,0,1.0
2022-01-07 04:00:00,15.4,0.0,0.0,3,100,4,2022-01-07,0,1.0
2022-01-07 05:00:00,15.5,0.0,0.0,3,100,5,2022-01-07,0,1.0
2022-01-07 06:00:00,15.6,0.0,0.0,3,99,6,2022-01-07,0,1.0
2022-01-07 07:00:00,15.6,0.0,0.0,3,99,7,2022-01-07,0,1.0
2022-01-07 08:00:00,16.5,0.0,0.0,2,93,8,2022-01-07,0,1.0
2022-01-07 09:00:00,18.5,0.0,0.0,1,83,9,2022-01-07,0,1.0
2022-01-07 10:00:00,22.1,0.0,0.0,0,67,10,2022-01-07,0,1.0
2022-01-07 11:00:00,25.0,0.0,0.0,1,54,11,2022-01-07,0,1.0
2022-01-07 12:00:00,27.2,0.0,0.0,1,40,12,2022-01-07,0,1.0
2022-01-07 13:00:00,27.7,0.0,0.0,0,38,13,2022-01-07,0,1.0
2022-01-07 14:00:00,28.2,0.0,0.0,0,35,14,2022-01-07,0,1.0
2022-01-07 15:00:00,27.9,0.0,0.0,2,35,15,2022-01-07,0,1.0
2022-01-07 16:00:00,26.2,0.0,0.0,0,40,16,2022-01-07,0,1.0
2022-01-07 17:00:00,25.4,0.0,0.0,0,42,17,2022-01-07,0,1.0
2022-01-07 18:00:00,23.0,0.0,0.0,0,50,18,2022-01-07,0,1.0
2022-01-07 19:00:00,21.5,0.0,0.0,0,64,19,2022-01-07,0,1.0
2022-01-07 20:00:00,19.9,0.0,0.0,0,76,20,2022-01-07,0,1.0
2022-01-07 21:00:00,19.0,0.0,0.0,0,84,21,2022-01-07,0,1.0
2022-01-07 22:00:00,18.0,0.0,0.0,0,91,22,2022-01-07,0,1.0
2022-01-07 23:00:00,17.4,0.0,0.0,0,94,23,2022-01-07,0,1.0
2022-01-08 00:00:00,16.9,0.0,0.0,0,96,0,2022-01-08,0,1.0
2022-01-08 01:00:00,16.5,0.0,0.0,0,95,1,2022-01-08,0,1.0
2022-01-08 02:00:00,16.1,0.0,0.0,0,95,2,2022-01-08,0,1.0
2022-01-08 03:00:00,15.7,0.0,0.0,0,95,3,2022-01-08,0,1.0
2022-01-08 04:00:00,14.9,0.0,0.0,0,96,4,2022-01-08,0,1.0
2022-01-08 05:00:00,15.2,0.0,0.0,0,94,5,2022-01-08,0,1.0
2022-01-08 06:00:00,15.3,0.0,0.0,1,94,6,2022-01-08,0,1.0
2022-01-08 07:00:00,15.1,0.0,0.0,2,94,7,2022-01-08,0,1.0
2022-01-08 08:00:00,17.8,0.0,0.0,2,86,8,2022-01-08,0,1.0
2022-01-08 09:00:00,20.3,0.0,0.0,3,76,9,2022-01-08,0,1.0
2022-01-08 10:00:00,22.0,0.0,0.0,3,67,10,2022-01-08,0,1.0
2022-01-08 11:00:00,23.4,0.0,0.0,2,57,11,2022-01-08,0,1.0
2022-01-08 12:00:00,23.9,0.0,0.0,2,53,12,2022-01-08,0,1.0
2022-01-08 13:00:00,25.3,0.0,0.0,3,45,13,2022-01-08,0,1.0
2022-01-08 14:00:00,26.0,0.0,0.0,2,39,14,2022-01-08,0,1.0
2022-01-08 15:00:00,25.8,0.0,0.0,2,42,15,2022-01-08,0,1.0
2022-01-08 16:00:00,23.6,0.0,0.0,1,57,16,2022-01-08,0,1.0
2022-01-08 17:00:00,24.1,0.0,0.0,0,47,17,2022-01-08,0,1.0
2022-01-08 18:00:00,21.6,0.0,0.0,3,65,18,2022-01-08,0,1.0
2022-01-08 19:00:00,20.5,0.0,0.0,3,79,19,2022-01-08,0,1.0
2022-01-08 20:00:00,20.0,0.0,0.0,3,82,20,2022-01-08,0,1.0
2022-01-08 21:00:00,19.2,0.0,0.0,3,87,21,2022-01-08,0,1.0
2022-01-08 22:00:00,18.8,0.0,0.0,1,90,22,2022-01-08,0,1.0
2022-01-08 23:00:00,17.7,0.0,0.0,1,96,23,2022-01-08,0,1.0
2022-01-09 00:00:00,17.2,0.0,0.0,1,98,0,2022-01-09,0,1.0
2022-01-09 01:00:00,16.9,0.0,0.0,1,99,1,2022-01-09,0,1.0
2022-01-09 02:00:00,16.5,0.0,0.0,1,100,2,2022-01-09,0,1.0
2022-01-09 03:00:00,16.1,0.0,0.0,3,100,3,2022-01-09,0,1.0
2022-01-09 04:00:00,17.1,0.0,0.0,3,96,4,2022-01-09,0,1.0
2022-01-09 05:00:00,17.9,0.0,0.0,3,90,5,2022-01-09,0,1.0
2022-01-09 06:00:00,17.8,0.2,0.2,51,91,6,2022-01-09,0,1.0
2022-01-09 07:00:00,17.8,0.8,0.8,53,92,7,2022-01-09,1,1.4
2022-01-09 08:00:00,18.2,1.2,1.2,55,90,8,2022-01-09,1,1.4
2022-01-09 09:00:00,19.4,0.0,0.0,0,84,9,2022-01-09,0,1.0
2022-01-09 10:00:00,21.2,0.0,0.0,0,71,10,2022-01-09,0,1.0
2022-01-09 11:00:00,22.8,0.0,0.0,1,62,11,2022-01-09,0,1.0
2022-01-09 12:00:00,24.0,0.1,0.1,51,56,12,2022-01-09,0,1.0
2022-01-09 13:00:00,24.7,0.1,0.1,51,52,13,2022-01-09,0,1.0
2022-01-09 14:00:00,25.0,0.2,0.2,51,52,14,2022-01-09,0,1.0
2022-01-09 15:00:00,25.0,0.0,0.0,0,50,15,2022-01-09,0,1.0
2022-01-09 16:00:00,24.0,0.0,0.0,0,51,16,2022-01-09,0,1.0
2022-01-09 17:00:00,22.2,0.0,0.0,1,56,17,2022-01-09,0,1.0
2022-01-09 18:00:00,20.5,0.0,0.0,0,61,18,2022-01-09,0,1.0
2022-01-09 19:00:00,19.2,0.0,0.0,0,60,19,2022-01-09,0,1.0
2022-01-09 20:00:00,18.2,0.0,0.0,1,61,20,2022-01-09,0,1.0
2022-01-09 21:00:00,17.2,0.0,0.0,0,65,21,2022-01-09,0,1.0
2022-01-09 22:00:00,16.3,0.0,0.0,0,69,22,2022-01-09,0,1.0
2022-01-09 23:00:00,15.6,0.0,0.0,0,70,23,2022-01-09,0,1.0
2022-01-10 00:00:00,14.6,0.0,0.0,0,74,0,2022-01-10,0,1.0
2022-01-10 01:00:00,13.9,0.0,0.0,0,78,1,2022-01-10,0,1.0
2022-01-10 02:00:00,13.6,0.0,0.0,0,78,2,2022-01-10,0,1.0
2022-01-10 03:00:00,13.1,0.0,0.0,0,83,3,2022-01-10,0,1.0
2022-01-10 04:00:00,14.2,0.0,0.0,0,76,4,2022-01-10,0,1.0
2022-01-10 05:00:00,13.4,0.0,0.0,0,84,5,2022-01-10,0,1.0
2022-01-10 06:00:00,13.2,0.0,0.0,0,84,6,2022-01-10,0,1.0
2022-01-10 07:00:00,13.1,0.0,0.0,0,84,7,2022-01-10,0,1.0
2022-01-10 08:00:00,15.0,0.0,0.0,0,74,8,2022-01-10,0,1.0
2022-01-10 09:00:00,17.6,0.0,0.0,0,62,9,2022-01-10,0,1.0
2022-01-10 10:00:00,20.2,0.0,0.0,0,54,10,2022-01-10,0,1.0
2022-01-10 11:00:00,22.5,0.0,0.0,0,49,11,2022-01-10,0,1.0
2022-01-10 12:00:00,24.0,0.0,0.0,0,46,12,2022-01-10,0,1.0
2022-01-10 13:00:00,26.0,0.0,0.0,1,40,13,2022-01-10,0,1.0
2022-01-10 14:00:00,26.0,0.0,0.0,0,41,14,2022-01-10,0,1.0
2022-01-10 15:00:00,25.9,0.0,0.0,0,40,15,2022-01-10,0,1.0
2022-01-10 16:00:00,25.1,0.0,0.0,0,42,16,2022-01-10,0,1.0
2022-01-10 17:00:00,23.1,0.0,0.0,0,48,17,2022-01-10,0,1.0
2022-01-10 18:00:00,20.5,0.0,0.0,0,57,18,2022-01-10,0,1.0
2022-01-10 19:00:00,18.5,0.0,0.0,0,67,19,2022-01-10,0,1.0
2022-01-10 20:00:00,16.5,0.0,0.0,0,80,20,2022-01-10,0,1.0
2022-01-10 21:00:00,16.3,0.0,0.0,0,79,21,2022-01-10,0,1.0
2022-01-10 22:00:00,15.8,0.0,0.0,0,81,22,2022-01-10,0,1.0
2022-01-10 23:00:00,14.8,0.0,0.0,0,85,23,2022-01-10,0,1.0
2022-01-11 00:00:00,13.9,0.0,0.0,0,90,0,2022-01-11,0,1.0
2022-01-11 01:00:00,13.9,0.0,0.0,0,89,1,2022-01-11,0,1.0
2022-01-11 02:00:00,13.9,0.0,0.0,0,89,2,2022-01-11,0,1.0
2022-01-11 03:00:00,13.6,0.0,0.0,0,91,3,2022-01-11,0,1.0
2022-01-11 04:00:00,12.6,0.0,0.0,0,95,4,2022-01-11,0,1.0
2022-01-11 05:00:00,11.9,0.0,0.0,0,97,5,2022-01-11,0,1.0
2022-01-11 06:00:00,11.8,0.0,0.0,0,97,6,2022-01-11,0,1.0
2022-01-11 07:00:00,11.8,0.0,0.0,0,98,7,2022-01-11,0,1.0
2022-01-11 08:00:00,14.6,0.0,0.0,0,86,8,2022-01-11,0,1.0
2022-01-11 09:00:00,17.2,0.0,0.0,0,76,9,2022-01-11,0,1.0
2022-01-11 10:00:00,19.8,0.0,0.0,0,69,10,2022-01-11,0,1.0
2022-01-11 11:00:00,22.0,0.0,0.0,0,62,11,2022-01-11,0,1.0
2022-01-11 12:00:00,23.7,0.0,0.0,0,54,12,2022-01-11,0,1.0
2022-01-11 13:00:00,24.6,0.0,0.0,0,47,13,2022-01-11,0,1.0
2022-01-11 14:00:00,25.4,0.0,0.0,0,33,14,2022-01-11,0,1.0
2022-01-11 15:00:00,25.0,0.0,0.0,0,31,15,2022-01-11,0,1.0
2022-01-11 16:00:00,24.0,0.0,0.0,0,35,16,2022-01-11,0,1.0
2022-01-11 17:00:00,21.9,0.0,0.0,0,45,17,2022-01-11,0,1.0
2022-01-11 18:00:00,19.1,0.0,0.0,0,54,18,2022-01-11,0,1.0
2022-01-11 19:00:00,18.1,0.0,0.0,0,57,19,2022-01-11,0,1.0
2022-01-11 20:00:00,16.6,0.0,0.0,0,67,20,2022-01-11,0,1.0
2022-01-11 21:00:00,15.2,0.0,0.0,0,78,21,2022-01-11,0,1.0
2022-01-11 22:00:00,14.4,0.0,0.0,0,87,22,2022-01-11,0,1.0
2022-01-11 23:00:00,13.8,0.0,0.0,0,91,23,2022-01-11,0,1.0
2022-01-12 00:00:00,13.3,0.0,0.0,0,93,0,2022-01-12,0,1.0
2022-01-12 01:00:00,13.1,0.0,0.0,0,92,1,2022-01-12,0,1.0
2022-01-12 02:00:00,14.4,0.0,0.0,0,89,2,2022-01-12,0,1.0
2022-01-12 03:00:00,13.6,0.0,0.0,0,93,3,2022-01-12,0,1.0
2022-01-12 04:00:00,13.4,0.0,0.0,0,93,4,2022-01-12,0,1.0
2022-01-12 05:00:00,13.4,0.0,0.0,0,91,5,2022-01-12,0,1.0
2022-01-12 06:00:00,13.6,0.0,0.0,1,89,6,2022-01-12,0,1.0
2022-01-12 07:00:00,12.5,0.0,0.0,3,94,7,2022-01-12,0,1.0
2022-01-12 08:00:00,14.7,0.0,0.0,3,84,8,2022-01-12,0,1.0
2022-01-12 09:00:00,16.1,0.0,0.0,3,80,9,2022-01-12,0,1.0
2022-01-12 10:00:00,18.0,0.0,0.0,3,75,10,2022-01-12,0,1.0
2022-01-12 11:00:00,20.5,0.0,0.0,2,62,11,2022-01-12,0,1.0
2022-01-12 12:00:00,22.2,0.0,0.0,1,52,12,2022-01-12,0,1.0
2022-01-12 13:00:00,23.1,0.0,0.0,0,48,13,2022-01-12,0,1.0
2022-01-12 14:00:00,23.9,0.0,0.0,0,44,14,2022-01-12,0,1.0
2022-01-12 15:00:00,24.4,0.0,0.0,0,42,15,2022-01-12,0,1.0
2022-01-12 16:00:00,24.2,0.0,0.0,1,42,16,2022-01-12,0,1.0
2022-01-12 17:00:00,22.9,0.0,0.0,0,46,17,2022-01-12,0,1.0
2022-01-12 18:00:00,19.2,0.0,0.0,1,60,18,2022-01-12,0,1.0
2022-01-12 19:00:00,20.5,0.0,0.0,0,52,19,2022-01-12,0,1.0
2022-01-12 20:00:00,20.3,0.0,0.0,0,52,20,2022-01-12,0,1.0
2022-01-12 21:00:00,15.9,0.0,0.0,0,70,21,2022-01-12,0,1.0
2022-01-12 22:00:00,15.6,0.0,0.0,0,78,22,2022-01-12,0,1.0
2022-01-12 23:00:00,14.8,0.0,0.0,0,88,23,2022-01-12,0,1.0
2022-01-13 00:00:00,14.1,0.0,0.0,0,94,0,2022-01-13,0,1.0
2022-01-13 01:00:00,13.4,0.0,0.0,0,95,1,2022-01-13,0,1.0
2022-01-13 02:00:00,12.9,0.0,0.0,0,96,2,2022-01-13,0,1.0
2022-01-13 03:00:00,14.6,0.0,0.0,0,93,3,2022-01-13,0,1.0
2022-01-13 04:00:00,13.5,0.0,0.0,0,97,4,2022-01-13,0,1.0
2022-01-13 05:00:00,12.1,0.0,0.0,3,100,5,2022-01-13,0,1.0
2022-01-13 06:00:00,12.0,0.0,0.0,3,100,6,2022-01-13,0,1.0
2022-01-13 07:00:00,12.6,0.0,0.0,3,95,7,2022-01-13,0,1.0
2022-01-13 08:00:00,13.7,0.0,0.0,1,89,8,2022-01-13,0,1.0
2022-01-13 09:00:00,16.4,0.0,0.0,2,77,9,2022-01-13,0,1.0
2022-01-13 10:00:00,19.5,0.0,0.0,3,71,10,2022-01-13,0,1.0
2022-01-13 11:00:00,20.5,0.0,0.0,3,70,11,2022-01-13,0,1.0
2022-01-13 12:00:00,22.0,0.1,0.1,51,62,12,2022-01-13,0,1.0
2022-01-13 13:00:00,23.5,0.0,0.0,1,54,13,2022-01-13,0,1.0
2022-01-13 14:00:00,24.5,0.0,0.0,1,48,14,2022-01-13,0,1.0
2022-01-13 15:00:00,24.9,0.0,0.0,1,44,15,2022-01-13,0,1.0
2022-01-13 16:00:00,24.3,0.0,0.0,3,45,16,2022-01-13,0,1.0
2022-01-13 17:00:00,22.3,0.0,0.0,1,53,17,2022-01-13,0,1.0
2022-01-13 18:00:00,20.0,0.0,0.0,1,65,18,2022-01-13,0,1.0
2022-01-13 19:00:00,18.5,0.0,0.0,1,74,19,2022-01-13,0,1.0
2022-01-13 20:00:00,17.8,0.0,0.0,0,78,20,2022-01-13,0,1.0
2022-01-13 21:00:00,16.9,0.0,0.0,0,84,21,2022-01-13,0,1.0
2022-01-13 22:00:00,16.0,0.0,0.0,0,89,22,2022-01-13,0,1.0
2022-01-13 23:00:00,15.3,0.0,0.0,0,93,23,2022-01-13,0,1.0
2022-01-14 00:00:00,14.1,0.0,0.0,0,95,0,2022-01-14,0,1.0
2022-01-14 01:00:00,15.2,0.0,0.0,0,91,1,2022-01-14,0,1.0
2022-01-14 02:00:00,14.1,0.0,0.0,2,94,2,2022-01-14,0,1.0
2022-01-14 03:00:00,13.7,0.0,0.0,2,96,3,2022-01-14,0,1.0
